# omega_cold,sigma8_cold,hubble,ns,omega_baryon
0.29616628,0.81203300,0.69438366,0.93056811,0.05621819
0.34516862,0.88841625,0.76047526,0.93122205,0.04941103
0.38940053,0.85704714,0.73260793,0.99992573,0.05162109
0.28896433,0.79574224,0.69112630,1.00777241,0.05924112
0.33044604,0.75999941,0.61784458,0.97624130,0.04242374
0.31875208,0.73052883,0.77816583,0.95791419,0.04555270
0.33033541,0.79784451,0.67998641,0.94547169,0.05783381
0.29296911,0.85605102,0.69852534,0.97485036,0.04307479
0.36836898,0.65852115,0.74445410,0.96706009,0.05043926
0.38638733,0.89585286,0.64963257,0.95151246,0.05440681
0.25946997,0.68950764,0.76161698,0.95473033,0.05712530
0.38837252,0.82810117,0.67420734,0.92659179,0.05196673
0.39968670,0.71924279,0.73953989,0.92667783,0.05449806
0.32845134,0.65938275,0.67714311,0.95768654,0.04158466
0.35168957,0.78007187,0.73407625,0.93733800,0.05534781
0.36143279,0.67327919,0.62050325,0.93900509,0.05306559
0.39297970,0.68750219,0.74021373,0.98407195,0.05014024
0.29620925,0.76689092,0.78660136,0.96520032,0.05097676
0.26218180,0.69510338,0.74887850,0.92469351,0.04343421
0.27696911,0.66442319,0.76448282,0.98578300,0.05723567
0.36773092,0.69940418,0.67463582,0.93897070,0.05172018
0.28180231,0.67058991,0.71846748,0.95724713,0.04416145
0.26738322,0.79288636,0.67836725,0.96643633,0.04107700
0.37556611,0.68146427,0.67662744,0.94053969,0.04336840
0.37024981,0.72568663,0.62961253,0.92712254,0.05112424
0.39855882,0.88951673,0.76578522,0.98206309,0.05321974
0.27834417,0.88761501,0.62640979,0.93933742,0.05817474
0.28687989,0.84811196,0.77267455,0.95019172,0.05202698
0.32875074,0.69871529,0.61368479,0.97288150,0.05752247
0.38345507,0.72810615,0.68287611,0.92621944,0.05101169
0.33429500,0.89311928,0.79284580,0.93527025,0.04330184
0.31591758,0.80877132,0.68951184,0.98087078,0.04461704
0.34885328,0.69684760,0.68672647,0.98853693,0.04751354
0.39373054,0.67581875,0.73229112,0.97239075,0.05659063
0.35701544,0.76751576,0.70112873,0.96971132,0.05676006
0.23712596,0.74789709,0.66267175,0.99083371,0.05701059
0.29029598,0.77755423,0.74464740,0.97026439,0.05705388
0.26024833,0.79710611,0.73377379,0.96287454,0.04638156
0.36997133,0.68718420,0.64469625,0.95421988,0.05467950
0.36962424,0.85520190,0.71901672,1.00595974,0.05903659
0.33096492,0.74434133,0.71268273,0.97130471,0.05649562
0.29657206,0.88605130,0.69321750,0.98949389,0.05518203
0.34494468,0.75973757,0.78581609,0.93352322,0.04221900
0.27576886,0.87906375,0.69230730,1.00585009,0.05201247
0.24824094,0.72105895,0.60922347,0.94115210,0.04550771
0.34646965,0.65647302,0.78289867,0.94668660,0.04463563
0.32279540,0.68582658,0.78235582,0.92974897,0.04912283
0.37794410,0.72698852,0.77545179,0.93892855,0.04254837
0.35242765,0.71308257,0.61678936,0.95368027,0.04812390
0.32002629,0.79294160,0.69784806,0.96589813,0.04792694
0.28519934,0.83857391,0.73910993,0.96347776,0.04677884
0.37668891,0.87225244,0.75673364,0.95912338,0.05014799
0.34711585,0.73126846,0.75239597,1.00944304,0.04780539
0.34484207,0.80868158,0.78443162,0.97703209,0.05845016
0.26298599,0.78572769,0.74330465,0.93723703,0.04699682
0.32292189,0.85727793,0.67770338,0.97308446,0.04305824
0.26159987,0.66296795,0.61953686,0.96906218,0.05512512
0.25866026,0.82481061,0.63789322,0.94866059,0.05181748
0.31759826,0.73201373,0.71559548,0.93214635,0.04541524
0.32098501,0.76052033,0.66477427,0.97607187,0.04069141
0.24580184,0.82338095,0.69239991,0.93445439,0.04266107
0.37462309,0.78347698,0.76106246,0.97832702,0.04412689
0.25347002,0.82606169,0.78206441,0.92450581,0.05463305
0.37282366,0.73339324,0.68802787,0.93670266,0.04045676
0.38233457,0.70318061,0.61177612,1.00868018,0.05449284
0.36334077,0.82115886,0.74726307,0.96999392,0.05740265
0.23720103,0.79545815,0.63380250,1.00229012,0.05092368
0.33153393,0.81523626,0.69749746,0.92739221,0.05482257
0.33819204,0.77787200,0.79558590,0.97139570,0.05190158
0.35172809,0.85168568,0.72817086,0.97975243,0.05583969
0.32327208,0.79684332,0.69237902,1.00162695,0.04152856
0.23461510,0.87016453,0.76849051,0.93386619,0.05438776
0.31437796,0.88237962,0.65818422,0.93354290,0.05148313
0.38732561,0.66595494,0.75235607,0.96492681,0.04797214
0.28660752,0.66325027,0.66074802,0.99852051,0.05152562
0.36297637,0.68537070,0.75599197,0.97813957,0.05107395
0.30465160,0.82444481,0.65366798,0.99081449,0.05754902
0.33324684,0.77114397,0.68566364,0.98523914,0.05342882
0.39959479,0.86605517,0.67987897,0.95747270,0.04572829
0.28015253,0.83400909,0.72703783,0.99079036,0.04901008
0.39377619,0.66315496,0.62447164,1.00949830,0.05577789
0.26889582,0.87176748,0.63866260,0.93309788,0.05527278
0.33449904,0.79979132,0.69850299,0.99731801,0.04715166
0.34950187,0.88360101,0.69832593,0.93353499,0.04728209
0.33101798,0.82343158,0.66280897,0.93038246,0.04398178
0.38372046,0.69937181,0.66698820,0.92166914,0.05332881
0.25779794,0.72378972,0.77599127,0.92604746,0.04462742
0.30864062,0.68214646,0.64259146,0.96129734,0.04862013
0.27052597,0.79864627,0.75406498,0.99730980,0.04683070
0.23257129,0.70513428,0.69111424,0.93187007,0.04440601
0.23323239,0.81865673,0.63215626,0.98372512,0.04450458
0.36589628,0.87520107,0.64090090,0.96772565,0.04370961
0.29423681,0.80606373,0.61527119,0.98644081,0.05478706
0.39875587,0.75219347,0.76751178,0.93890433,0.05308415
0.25362836,0.79732989,0.74539378,0.98946446,0.04873548
0.34256745,0.85183892,0.77156498,0.93958250,0.04996331
0.36345801,0.77060856,0.78219848,0.99847915,0.04466056
0.36769378,0.67714586,0.76657474,0.97352662,0.05922209
0.31551456,0.81858007,0.77316783,0.94887766,0.05821608
0.35386062,0.79370478,0.76165483,0.92546653,0.04485404
0.38427768,0.83567875,0.64154354,1.00759292,0.05983521
0.34469018,0.68159287,0.78127044,0.97764386,0.05725421
0.36117649,0.77969845,0.77484680,0.95058417,0.05462828
0.35678040,0.84775923,0.71675448,0.95404836,0.05891425
0.32405970,0.65041787,0.63153794,0.94511541,0.04481399
0.31094069,0.83651421,0.61832931,0.98811432,0.04907458
0.31144165,0.72893043,0.76052718,0.98335804,0.05399994
0.23787515,0.75529586,0.69911775,0.98330222,0.04520016
0.34720279,0.73443005,0.60107460,0.93766848,0.04322717
0.26568335,0.72226076,0.72528788,0.98130876,0.05212210
0.26068470,0.70119419,0.65468772,0.98857097,0.05282336
0.38333666,0.74986191,0.73232805,0.94035630,0.04979093
0.31453426,0.65977523,0.61541870,0.99101143,0.04027600
0.37012179,0.88900799,0.61145744,0.99335584,0.04654164
0.27757308,0.83635145,0.67521941,0.95442955,0.04028655
0.24801268,0.80403653,0.66129094,0.98282362,0.04503786
0.39521370,0.76226221,0.63127636,0.95428519,0.05001307
0.30771392,0.67006090,0.70441191,0.97086997,0.04410729
0.29216093,0.76338934,0.71201028,0.97184180,0.04709858
0.32103428,0.81608764,0.66789750,0.93879444,0.05740403
0.27053448,0.79159050,0.68357855,0.92367801,0.04670495
0.38611303,0.67951218,0.79264031,0.93481068,0.04644200
0.32201031,0.88536952,0.63207512,0.94466884,0.04161694
0.33197879,0.78282514,0.77810329,0.96529951,0.05616529
0.32572578,0.81573328,0.74533955,0.96540103,0.05290389
0.34164648,0.65908601,0.61862939,0.96818857,0.04628154
0.25177288,0.67723960,0.60008594,0.95638595,0.04339423
0.23501071,0.81194680,0.65250802,0.98393352,0.05168118
0.38898296,0.80431338,0.60121393,0.93393947,0.04404123
0.34624991,0.88018091,0.72497279,0.94482223,0.04713175
0.33390647,0.83055053,0.74852854,1.00717346,0.04445016
0.35854657,0.78719570,0.73922217,0.95057816,0.05323900
0.36483429,0.76300233,0.76020993,0.96748501,0.05375166
0.31198052,0.81913686,0.75897350,0.95960709,0.05852186
0.28743855,0.84085799,0.68007444,0.94185445,0.04316225
0.33141020,0.70615487,0.65060854,0.99880448,0.05114847
0.26351851,0.73600692,0.68314656,0.95824324,0.05210136
0.34754634,0.69950299,0.61660049,0.94012076,0.05402303
0.23949738,0.75613205,0.62409922,0.98842742,0.04435290
0.29689039,0.66654907,0.75310879,0.92640272,0.04194461
0.39099807,0.75906211,0.65431392,0.95932825,0.04198750
0.26011763,0.68113067,0.73193763,0.95285321,0.04701792
0.24531627,0.71016816,0.70107286,1.00869329,0.05435823
0.36087782,0.67811329,0.63770012,0.99626371,0.05857476
0.34487331,0.70639322,0.68099885,1.00357588,0.05032542
0.37746954,0.69028963,0.76607922,0.99005734,0.05760027
0.33278419,0.82082043,0.67744048,0.98085205,0.05596481
0.27009072,0.84625610,0.78099168,1.00922974,0.05722883
0.24116887,0.82719976,0.69083059,0.93543897,0.04243259
0.36982920,0.87823536,0.79885431,0.97016943,0.05646348
0.33115310,0.83461442,0.62082210,0.95095885,0.05335259
0.32362870,0.76527182,0.77628882,0.97515909,0.05303742
0.30118824,0.65156589,0.65763223,1.00407443,0.05978997
0.24811576,0.87866516,0.60442815,0.99489367,0.05436565
0.29091801,0.86337412,0.65591333,0.99477542,0.04207075
0.25197793,0.70129152,0.75121085,1.00809730,0.05792463
0.27124642,0.77557398,0.61558509,0.92296209,0.04747617
0.24796805,0.88122791,0.65567673,0.95410695,0.04375524
0.23609792,0.66196763,0.74191661,0.95467107,0.05005484
0.26953157,0.76361197,0.76291558,0.96178172,0.04576269
0.35610512,0.81250031,0.60814840,0.95333026,0.05689886
0.30825626,0.88205858,0.63648402,0.96886855,0.04392167
0.23013227,0.86597591,0.68123286,0.96341315,0.05399754
0.31774582,0.71102737,0.65964652,0.99406831,0.05320833
0.29917393,0.89018217,0.64972813,0.98855595,0.04329453
0.25332639,0.67365853,0.62404937,0.93141036,0.04595125
0.39687056,0.85358179,0.70174015,0.96387414,0.05292512
0.25705210,0.69564925,0.61981121,0.94792885,0.04911341
0.26851079,0.75980982,0.70464600,0.96988484,0.04333566
0.25723371,0.85213799,0.73467626,0.97641514,0.05210690
0.32115683,0.81492995,0.66719278,0.97594133,0.04135984
0.36578314,0.65723759,0.76445327,0.94487867,0.04721545
0.38608587,0.86268910,0.70169460,0.99838289,0.05020059
0.32148517,0.76358272,0.71197821,0.92349713,0.05962280
0.25882531,0.83435715,0.76012956,0.95004755,0.04514317
0.39730182,0.70544835,0.62658324,0.94705348,0.04855573
0.37440123,0.84309064,0.74077081,0.97567065,0.04777781
0.24250165,0.85968277,0.72471620,0.99611523,0.04141780
0.34432883,0.78148247,0.75650176,0.93111668,0.05690431
0.37274972,0.89205389,0.77262407,0.95412623,0.05888449
0.27282924,0.70205096,0.70490560,1.00448966,0.04439967
0.25913322,0.72981300,0.79006695,0.93714306,0.05190753
0.34482987,0.66175482,0.77707269,0.97412529,0.05359491
0.28079590,0.82773316,0.64518316,0.98642750,0.05596831
0.32729646,0.76609754,0.79033544,1.00858495,0.04483559
0.26227731,0.77957731,0.60995552,0.92540066,0.04576490
0.38005021,0.88298316,0.75974389,0.94017838,0.05744999
0.31538423,0.79012052,0.70389696,0.95130968,0.05106658
0.30340513,0.75680408,0.74440495,0.95245932,0.05702915
0.30840947,0.77424973,0.70181226,0.99967538,0.04116564
0.27228664,0.74184385,0.79653250,0.93822754,0.05967476
0.34008639,0.83742376,0.65855947,1.00123861,0.04646916
0.27343846,0.66564795,0.61570300,0.94988709,0.05887730
0.25885138,0.81465406,0.64344970,0.96280327,0.05936682
0.27318405,0.83229344,0.64189634,0.95549153,0.05621450
0.34346642,0.66631901,0.71332262,0.92578815,0.04637668
0.38508974,0.77839420,0.63360763,0.95010697,0.05798705
0.34489783,0.69257789,0.62867237,0.93883775,0.04764094
0.37933456,0.83049688,0.76311465,0.97714123,0.04186456
0.35625089,0.67228696,0.68601824,0.92159495,0.05647786
0.35494342,0.76731473,0.67144794,0.98808126,0.05530008
0.37283744,0.80707602,0.62222963,0.99309528,0.04512404
0.24900462,0.76342682,0.60333808,0.96608174,0.05326044
0.31184379,0.78420544,0.79113824,0.98009864,0.05608933
0.36270231,0.70163819,0.66491901,0.93097767,0.05444231
0.23358884,0.83340182,0.78783712,0.96266281,0.04979920
0.23015750,0.85795439,0.77303477,0.96359150,0.04838735
0.31353025,0.86861773,0.64373321,0.92222955,0.05894340
0.35123417,0.87783499,0.75898159,0.97135048,0.05487669
0.29618159,0.79808834,0.79848442,0.93913427,0.05447242
0.32890463,0.72322017,0.79603410,0.95665082,0.05120266
0.33847467,0.88738877,0.74129156,0.95371679,0.04246348
0.35552396,0.75881008,0.62461834,0.92161398,0.04278712
0.31976788,0.75080495,0.62419638,0.99573311,0.04009420
0.25038740,0.83159343,0.73472559,0.96111689,0.05427277
0.26060363,0.79472388,0.78354778,0.98391495,0.05795897
0.32424182,0.76682647,0.66984806,1.00806638,0.05244949
0.32364680,0.65940532,0.79115531,0.99414200,0.04499068
0.25919075,0.75024739,0.60963172,0.92297598,0.04512006
0.39209254,0.66070630,0.63282738,1.00640134,0.04027805
0.31170530,0.83409370,0.62762332,0.99200426,0.05267469
0.28624823,0.70197960,0.76313111,0.99421572,0.04932315
0.32207852,0.78757243,0.64921815,0.94313942,0.04634055
0.24667406,0.76146006,0.74098438,0.99194061,0.05381510
0.29628580,0.84427373,0.63286733,0.98294174,0.05969670
0.36121806,0.65987094,0.78546052,0.95818822,0.04155818
0.28117393,0.85239838,0.68070744,0.96955957,0.04260933
0.32597776,0.70524548,0.78259721,0.97952491,0.05152058
0.33188218,0.73484049,0.66287788,0.94344301,0.04537451
0.24582108,0.71510843,0.69539589,0.92322419,0.04698669
0.26901122,0.77930170,0.67622955,0.99854102,0.04308087
0.31978694,0.82460207,0.77823380,1.00649102,0.04695652
0.30859644,0.65904540,0.79213828,0.96300322,0.05080086
0.34162259,0.77031209,0.76834817,0.98699603,0.04784057
0.35360088,0.79185431,0.62807409,0.97548027,0.05280552
0.27063009,0.67695164,0.69114252,0.95861539,0.04813654
0.33350857,0.76511525,0.63970391,0.92715449,0.04273790
0.36595476,0.66903064,0.66315233,0.98959993,0.05119619
0.28861430,0.67990424,0.67230837,0.95511420,0.04377790
0.26503047,0.81618015,0.79494916,0.99729941,0.04179754
0.28061159,0.80218918,0.75467809,0.95608124,0.04629949
0.29285246,0.71107468,0.77741487,0.93485597,0.04276428
0.32007028,0.67869230,0.64822425,0.95592971,0.04027298
0.30171437,0.82386226,0.66771665,0.98586369,0.04053457
0.26080656,0.67442961,0.63412429,0.99722198,0.05994611
0.23607571,0.73465430,0.75950397,0.92514557,0.05521887
0.26325660,0.77867241,0.69508939,0.98772497,0.04655952
0.23629873,0.76349233,0.66870458,0.97143826,0.05445746
0.23724171,0.67921863,0.61902962,0.96356214,0.04868079
0.34136605,0.86708834,0.62596081,0.96095086,0.05548052
0.33945818,0.72007445,0.62907087,0.95145163,0.05888265
0.26438980,0.78072692,0.76716528,0.99202726,0.04847827
0.23706469,0.73500844,0.72696309,1.00063817,0.04484398
0.35484277,0.77773906,0.71912751,0.95707763,0.04472112
0.32012297,0.76965439,0.66519546,0.93280880,0.05484612
0.32175904,0.83478620,0.73375980,1.00011161,0.05120826
0.24033566,0.79075391,0.72633702,0.95352642,0.05156692
0.37486771,0.72652647,0.64938775,1.00324965,0.04744047
0.32942990,0.81140192,0.76705667,0.99817861,0.04777495
0.32238542,0.65478667,0.67739122,0.97764758,0.04356169
0.31396662,0.80957406,0.69648316,0.99336125,0.04516241
0.24730095,0.66785376,0.63740618,0.94900728,0.05695996
0.29890456,0.86758442,0.75360022,0.96592301,0.05660544
0.38086004,0.82989186,0.77096594,0.93341601,0.04462211
0.25598406,0.87251701,0.68594355,0.93357144,0.05305981
0.32460778,0.70371691,0.64619647,1.00798772,0.04779149
0.36991022,0.79922948,0.65994222,0.98638550,0.05532423
0.30805825,0.65893316,0.65398186,0.98663883,0.05296601
0.23364029,0.68842323,0.73114997,0.92617152,0.05777625
0.25072407,0.72523583,0.66895884,0.98718188,0.05099962
0.37289300,0.88930038,0.60257313,0.98795239,0.05408634
0.25463589,0.71824626,0.73887525,0.93299399,0.04542741
0.37203420,0.75001152,0.65018518,0.96343165,0.05370072
0.31660573,0.88789752,0.67143520,0.93523483,0.04154302
0.35019633,0.68604247,0.74617746,0.92410158,0.05150392
0.31780927,0.75233252,0.69206659,0.99389344,0.05037340
0.33011104,0.84546002,0.79162535,0.98279470,0.05385655
0.24391180,0.85492939,0.72200476,0.97062550,0.04770399
0.31263451,0.65518551,0.60893198,0.95023694,0.04624051
0.34502989,0.77253684,0.63779900,0.97785685,0.04100278
0.26967324,0.68544403,0.65240899,0.94965579,0.05379177
0.31742575,0.75929855,0.65475349,0.96324775,0.04175736
0.31512923,0.89102661,0.66099306,0.95013614,0.05458413
0.24629436,0.89934575,0.72019714,0.96851991,0.05191623
0.35742773,0.75803442,0.64709667,0.99071092,0.05701816
0.34537217,0.73906979,0.69142952,0.98037334,0.05584233
0.28787375,0.76135466,0.77574441,0.93756833,0.05219069
0.29266884,0.84110236,0.61519277,1.00916756,0.04147028
0.28766436,0.87531447,0.71474820,0.93952246,0.05389096
0.37763812,0.70967338,0.78785576,0.93857302,0.05714520
0.32476180,0.88967083,0.62723855,0.98587471,0.05559398
0.31285918,0.76974360,0.64418333,0.94238858,0.04225600
0.38322948,0.71302593,0.73083062,0.97510057,0.04816187
0.39380444,0.79651823,0.77492414,0.94191921,0.05194272
0.32432869,0.80687208,0.77798639,0.99315702,0.04553917
0.33604661,0.84509704,0.78662712,0.92155646,0.05047263
0.26871649,0.85055683,0.62322498,0.96633081,0.05433545
0.26295871,0.80938480,0.69885483,1.00597236,0.04655512
0.38030404,0.71769122,0.67166150,1.00930731,0.04843730
0.29674346,0.70313017,0.77221548,0.99378593,0.05884924
0.32013738,0.77855265,0.63488755,0.92857133,0.04502856
0.35145658,0.80711323,0.72964874,0.99284763,0.05376071
0.28086155,0.74454649,0.66683168,0.94318707,0.05206922
0.31410951,0.73300261,0.65626264,0.99393972,0.05625856
0.36313631,0.68720992,0.68533451,0.99462352,0.05817271
0.24522449,0.82395602,0.76635465,0.93887288,0.04511417
0.28464886,0.82256870,0.79489048,1.00168176,0.05865653
0.32036678,0.71330021,0.67227448,0.93181374,0.05000092
0.39590294,0.85179990,0.65449532,0.94395727,0.04479448
0.35044718,0.79196467,0.67808967,0.93729249,0.05030981
0.27851001,0.75345102,0.64805584,0.97138024,0.05912944
0.35856169,0.71340329,0.72315290,0.93837490,0.04514731
0.28317870,0.67771327,0.69801337,0.99622841,0.05443575
0.36817644,0.89151284,0.68453856,0.99094784,0.05035809
0.38529097,0.85949210,0.64798079,0.94339986,0.05173335
0.29874069,0.78505574,0.66773264,0.99522795,0.04614854
0.29142356,0.71292267,0.79925715,0.96834206,0.04003537
0.36209564,0.88784565,0.72062392,0.97258411,0.05418133
0.39510096,0.86416972,0.77762803,0.94590577,0.05891035
0.38419629,0.88643930,0.73554393,0.98311685,0.05355660
0.39982077,0.75921948,0.72418725,0.95286812,0.04184531
0.27473315,0.84828902,0.69773215,0.92823224,0.05247554
0.37752200,0.68513064,0.64531352,0.94683323,0.05430157
0.32951439,0.65168532,0.63776834,0.93256845,0.05624261
0.31039917,0.79617000,0.79341889,0.97271057,0.05338914
0.26340146,0.68741294,0.78951927,0.97638971,0.04128530
0.33004570,0.65997808,0.64664098,0.96157407,0.04182806
0.26085178,0.65971169,0.68652514,0.94323366,0.05471357
0.36320089,0.79612572,0.63842954,1.00988977,0.05534192
0.27545623,0.84465557,0.73725029,0.95846412,0.05961628
0.28043159,0.85848011,0.72416377,0.93985654,0.05327005
0.34906975,0.73122186,0.62731312,1.00580641,0.04522469
0.27526346,0.69597845,0.74574722,0.98599366,0.04583946
0.25825653,0.70735383,0.75700163,0.98227294,0.05289763
0.36816940,0.79869180,0.61083484,0.93175585,0.04604575
0.25571285,0.71577836,0.74162422,1.00496659,0.04041793
0.38654596,0.75968516,0.71330291,0.97705525,0.04734147
0.24737926,0.71778996,0.70120350,1.00136879,0.04924116
0.24428982,0.76571031,0.79935283,0.93828438,0.05520053
0.34313209,0.65564404,0.68927795,1.00526368,0.05911299
0.34974478,0.78854816,0.64212007,0.97277190,0.04679234
0.32018944,0.75164586,0.70256975,0.98536189,0.04941768
0.30920110,0.78809342,0.63349477,0.95431450,0.05908950
0.33127670,0.66026764,0.74004457,0.92519253,0.05464276
0.33905887,0.83611407,0.72657361,0.97926227,0.04805134
0.32460300,0.89388547,0.61840753,0.95116349,0.04713409
0.32557551,0.81719255,0.64146535,0.99888395,0.04488448
0.25701749,0.85629108,0.78195226,1.00783473,0.05802344
0.38877026,0.79570281,0.75157110,0.94671916,0.04692888
0.28273990,0.68656185,0.62911953,0.99953598,0.05358393
0.35298790,0.79691464,0.78726307,0.93162924,0.05901845
0.28831306,0.78254453,0.70372567,0.95600226,0.04267444
0.32285749,0.81469592,0.73333486,0.97312895,0.05976171
0.37818689,0.78215057,0.75954064,0.93213797,0.05229798
