# omega_cold,sigma8_cold
0.31524854,0.73803802
0.34031634,0.73978248
0.30123255,0.87409059
0.37187960,0.76841497
0.27545863,0.89076964
0.37407203,0.75852639
0.24137385,0.75392127
0.28977592,0.84111426
0.36680763,0.84168753
0.36117254,0.74984538
0.34970086,0.83899986
0.26069131,0.71270868
0.27966119,0.73515185
0.36537518,0.77228170
0.34017269,0.88060018
0.36862704,0.78648956
0.35755947,0.77816515
0.39534891,0.77181626
0.29632992,0.82167680
0.34983423,0.89548759
0.30687464,0.88356461
0.25724441,0.80495208
0.23561624,0.88983094
0.31526498,0.70888982
0.23761458,0.68837583
0.36725412,0.83608764
0.23911005,0.83618383
0.26302436,0.86818081
0.35660702,0.72289676
0.30294682,0.72516969
0.26924069,0.86007929
0.24995220,0.85356160
0.23453492,0.73927799
0.35855459,0.74583118
0.27270249,0.74848907
0.34583816,0.80176927
0.34535060,0.73142654
0.29761286,0.75315978
0.26756139,0.84577678
0.36301829,0.74545247
0.32536267,0.82770609
0.37795243,0.87521123
0.30425073,0.82859873
0.33628724,0.67183445
0.26331553,0.83372806
0.37395735,0.89970282
0.34237677,0.77720059
0.28396013,0.81447239
0.34209832,0.83716128
0.35957536,0.81863099
0.30353099,0.82364183
0.39826554,0.69451808
0.29203834,0.78530342
0.24749296,0.65566980
0.31068756,0.76219291
0.23438359,0.82059795
0.36009016,0.78953513
0.28280440,0.82584213
0.26003668,0.85843002
0.37655720,0.78499099
0.28261729,0.87280594
0.38828850,0.70786439
0.35042628,0.77977204
0.34908903,0.69800342
0.31013023,0.82342351
0.32451887,0.76826003
0.31382838,0.65366501
0.34767994,0.71883645
0.34991987,0.78440419
0.33806561,0.69453306
0.26694359,0.89520174
0.38967097,0.89232060
0.36741851,0.67008335
0.24867837,0.76862567
0.26107210,0.76092722
0.25010377,0.69014999
0.32513976,0.88188429
0.33258022,0.74673649
0.26882640,0.65685183
0.37608839,0.76289321
0.29026672,0.66629698
0.23198734,0.70231162
0.34320938,0.80856223
0.32581321,0.73214343
0.34417217,0.84292452
0.29393498,0.83954536
0.27407965,0.74658904
0.36887529,0.72615448
0.32892734,0.71287481
0.35447628,0.81114009
0.25858156,0.88790683
0.25791098,0.76366212
0.34150425,0.85314342
0.36891184,0.85682605
0.24680687,0.82016531
0.27244131,0.66002977
0.30409553,0.67251284
0.31725722,0.70030029
0.36132683,0.67555999
0.29679367,0.69148283
0.28055870,0.69074596
0.37983417,0.78690287
0.37012386,0.67219072
0.29570918,0.89213424
0.30338315,0.76641505
0.30151206,0.82207184
0.34486510,0.68328656
0.32607071,0.73058952
0.25953948,0.86113374
0.27421433,0.70059048
0.35171646,0.82160871
0.23304109,0.81553880
0.25147786,0.88345416
0.26186268,0.69572643
0.29086544,0.78459127
0.25763806,0.83597359
0.24172528,0.85412158
0.27846072,0.80255744
0.29130724,0.84726705
0.27536435,0.87791958
0.35288445,0.87628725
0.36415888,0.65559351
0.35024135,0.80728657
0.36532744,0.75894981
0.35287291,0.68699108
0.38942658,0.83799562
0.38430384,0.76480025
0.39042082,0.81764204
0.34863222,0.73043759
0.38961372,0.79674792
0.34165956,0.69266802
0.39724929,0.67142881
0.30029756,0.71070333
0.34021579,0.79272144
0.34267512,0.89899148
0.28779158,0.72899243
0.31570138,0.72320694
0.27311248,0.77796499
0.34480464,0.82835647
0.28861619,0.89560566
0.38727918,0.74672462
0.36819354,0.89613210
0.28741219,0.87923017
0.32846849,0.76078121
0.37592920,0.70852715
0.29947255,0.84792423
0.36504734,0.78768883
0.35911781,0.66630381
0.30860113,0.75446746
0.26152639,0.82917919
0.27281218,0.83134650
0.27041984,0.81653611
0.33532285,0.77452923
0.30702815,0.73104749
0.29792819,0.84806520
0.39610196,0.76223979
0.27059531,0.84239835
0.38687875,0.84669744
0.39512399,0.67971734
0.36497474,0.89694748
0.35534077,0.80999112
0.32282280,0.75822700
0.24511195,0.85249923
0.30025830,0.89940584
0.35200552,0.72961923
0.23012089,0.67610313
0.27369561,0.72764590
0.35611652,0.70409410
0.39206658,0.84435550
0.32314058,0.72852755
0.38856813,0.69348012
0.29648612,0.78136599
0.33080975,0.76653204
0.24676065,0.78976654
0.24771771,0.87355628
0.34720412,0.82070765
0.33615393,0.69490897
0.36143806,0.75772430
0.34690149,0.88502386
0.27800003,0.84998840
0.33451296,0.74813039
0.38620103,0.86306101
0.29592726,0.65744282
0.39248155,0.66267041
0.24284274,0.73931987
0.24392523,0.83731739
0.35779765,0.72428676
0.34537377,0.83390654
0.39007723,0.71690598
0.34149270,0.77023850
0.31473737,0.89798209
0.36312059,0.75226407
0.25463022,0.71595801
0.36038869,0.80377524
0.29993556,0.68376543
0.24589096,0.72009273
0.36553552,0.67778204
0.33961300,0.79269340
0.31168328,0.79291671
0.32700300,0.82871550
0.35976479,0.78621346
0.33778936,0.72412940
0.28681354,0.75700338
0.36458075,0.88964122
0.37555558,0.85329150
0.26750238,0.79652659
0.25075245,0.85259148
0.31522419,0.75399511
0.32942056,0.67404677
0.37837250,0.77283749
0.32855332,0.86363151
0.32636265,0.87224320
0.30089994,0.85464384
0.32157429,0.73581692
0.30273282,0.88699481
0.39049628,0.76088269
0.23146163,0.70212573
0.38151505,0.83614984
0.26733396,0.65576000
0.35270910,0.89158912
0.37063498,0.65720862
0.30657810,0.65173609
0.38183928,0.68951668
0.30881060,0.82268047
0.26307607,0.72742563
0.26367258,0.89346312
0.29607381,0.88295765
0.39034726,0.71351282
0.27817176,0.74233138
0.24298475,0.78078501
0.36726253,0.72549327
0.32920085,0.85593162
0.30427100,0.65854190
0.29029209,0.71630560
0.35148935,0.68426376
0.29432258,0.80017490
0.39083666,0.81016899
0.36363502,0.81724701
0.36371175,0.87125986
0.31853524,0.72551015
0.31363752,0.81251557
0.38589018,0.81948695
0.35224642,0.69366631
0.24251759,0.86594439
0.35578360,0.88966437
0.26216364,0.78218649
0.37572950,0.77738860
0.34102822,0.78105245
0.38724764,0.69104800
0.39878769,0.69530980
0.28357377,0.76469321
0.26316783,0.65204232
0.32423433,0.78582920
0.26564733,0.72614419
0.31105234,0.66012701
0.23803503,0.69080409
0.35346287,0.83121357
0.33832564,0.82026398
0.33353434,0.79053939
0.29379927,0.79449867
0.26666546,0.74318194
0.30156365,0.84653865
0.24013027,0.77348442
0.27595434,0.77875938
0.30412026,0.88512459
0.33176173,0.79921250
0.27327747,0.87570784
0.27813052,0.78382244
0.23340141,0.69439925
0.35922230,0.69226539
0.28194065,0.79262256
0.28426507,0.80637656
0.30383917,0.81346226
0.24702321,0.65916050
0.36874476,0.89616027
0.39284540,0.69603472
0.33809967,0.85200215
0.36827433,0.84729587
0.36135905,0.78461966
0.27518430,0.86396095
0.35502094,0.79319848
0.23221867,0.66167329
0.33675271,0.86281640
0.23751167,0.83155172
0.26971821,0.71612892
0.36125860,0.77157675
0.27262328,0.79221733
0.27478091,0.65756200
0.38211138,0.84189036
0.28969888,0.65813834
0.26713172,0.78331288
0.30163345,0.69852281
0.30446245,0.77091457
0.39414449,0.79013091
0.28810855,0.68051222
0.35964825,0.84289402
0.39969510,0.75678580
0.26067277,0.74629714
0.29474217,0.66009078
0.23621435,0.78250795
0.24547346,0.77279127
0.27763615,0.88609453
0.23398543,0.65434622
0.33121308,0.66312761
0.29752380,0.69172711
0.39331342,0.88153261
0.38610944,0.79285897
0.26726554,0.82116112
0.33308184,0.75848016
0.27743488,0.87814706
0.28639468,0.73798338
0.27462922,0.69409209
0.28220018,0.86187600
0.38312625,0.86248729
0.28132322,0.67094426
0.39819124,0.68558100
0.31357688,0.79277583
0.37521988,0.72334217
0.25569724,0.85964776
0.24013330,0.76464678
0.33311272,0.69671497
0.39314672,0.67066768
0.38735823,0.80222422
0.29545058,0.88335227
0.33701356,0.66825329
0.25930241,0.69599831
0.30513480,0.77557978
0.26849368,0.86444404
0.32279077,0.68843230
0.23350637,0.77673648
0.26446208,0.84385897
0.36654187,0.79670474
0.31004750,0.86308237
0.31860952,0.80021660
0.39491425,0.81895763
0.25900457,0.86087904
0.23966235,0.89626931
0.39739362,0.83503113
0.26372102,0.82100669
0.39807374,0.75599984
0.33906174,0.87285998
0.26147333,0.81936830
0.34257721,0.66061281
0.23637904,0.89713472
0.23946193,0.83960801
0.30268223,0.70356223
0.33829597,0.80274785
0.26993453,0.66144162
0.30051218,0.87728071
0.31326207,0.75667511
0.31432985,0.73319258
0.39636094,0.80039895
0.39107338,0.74092487
0.36609644,0.76449224
0.23075769,0.81419418
0.24582593,0.70482322
0.31606790,0.77081709
0.34078648,0.82691587
0.24644032,0.88236846
0.33764114,0.85448338
0.37003766,0.69182382
0.36466061,0.74275712
0.28601539,0.77275154
0.29887407,0.88700785
0.37891304,0.82452779
0.23877960,0.78109186
0.26911684,0.79251034
0.24413507,0.77472970
0.24087682,0.67480461
0.36049174,0.81206032
0.32657025,0.87769171
0.34679963,0.67524441
0.27691688,0.68027987
0.23518113,0.78998158
0.33827791,0.84294916
0.33737402,0.65153027
0.24067947,0.78590477
0.29579710,0.86892517
0.35523595,0.73802319
0.36003803,0.87821765
0.36150166,0.81276521
0.37347433,0.71147767
0.23356759,0.86167028
0.33894165,0.73950543
0.31614185,0.74851922
0.33819000,0.74485976
0.26861001,0.78074829
0.37155293,0.86026188
0.30762919,0.84032252
0.25406284,0.87365836
0.38579885,0.75763748
0.28958003,0.70955324
0.33955481,0.80606122
0.32589795,0.68365838
0.26304324,0.85735896
0.28400965,0.65017441
0.30846135,0.76477108
0.30626512,0.65695898
0.33052207,0.87055826
0.23822771,0.84941224
0.30808264,0.74709419
0.28161059,0.77410700
0.38067946,0.83844881
0.31096624,0.85941683
0.23185865,0.81708821
0.25098672,0.80815483
0.32312127,0.79720819
0.25132875,0.88266454
0.37392955,0.83600761
0.23030693,0.77699327
0.29339124,0.80433928
0.26390571,0.70441930
0.25917386,0.73868003
0.27266161,0.70856375
0.29701331,0.82413658
0.26183087,0.81855271
0.35084448,0.83787107
0.38411894,0.86879600
0.39432304,0.79460517
0.30527898,0.77742899
0.26240037,0.68033245
0.37156403,0.74826938
0.35672666,0.70703344
0.26381475,0.80167224
0.27615683,0.68165194
0.37218930,0.77444988
0.34688824,0.88128272
0.26771753,0.89637347
0.33868503,0.66907429
0.25947042,0.65110131
0.35888652,0.74970220
0.24133205,0.84494133
0.27855017,0.65469105
0.37039727,0.73400384
0.24943236,0.75619945
0.29764133,0.71038392
0.27199876,0.72489258
0.39518458,0.82081938
0.37241707,0.87649956
0.32460944,0.68614249
0.35987274,0.72063682
0.33622941,0.65592791
0.26953040,0.85082824
0.35075992,0.85123919
0.35581297,0.86276138
0.38744392,0.73366450
0.28771253,0.71154317
0.27413176,0.69616702
0.39402313,0.86725111
0.23788498,0.80507361
0.26827896,0.74542108
0.37068018,0.85542486
0.36283833,0.66677861
0.38390966,0.88550198
0.33732732,0.70567516
0.38746627,0.76980008
0.35023794,0.89409116
0.38169210,0.68431574
0.29945843,0.76737351
0.29208147,0.83364112
0.36400384,0.82076144
0.30709817,0.87922466
0.31467970,0.79736057
0.33613514,0.66433108
0.37018365,0.87809767
0.33686928,0.71122727
0.24343477,0.73407259
0.39514456,0.73298000
0.31458733,0.78568419
0.23454171,0.87833690
0.28138770,0.70413626
0.33251700,0.81756493
0.26752445,0.80593917
0.25448208,0.87875521
0.28265232,0.82426185
0.39227866,0.79190689
0.36831083,0.75096206
0.26609010,0.82188679
0.31962934,0.73146452
0.24884591,0.77087193
0.28369787,0.73856389
0.38043532,0.75807755
0.25840779,0.76957249
0.32570496,0.81971343
0.33725909,0.85888243
0.24841464,0.70316260
0.34358454,0.70965099
0.37425792,0.72642991
0.27785990,0.86299650
0.34884825,0.71137862
0.31893075,0.87489683
0.37072363,0.67138292
0.30729718,0.78319717
0.28490320,0.88464987
0.26856073,0.81926149
0.29216767,0.69701141
0.26796008,0.77449823
0.26839475,0.73746250
0.26618724,0.70845946
0.31499341,0.80103533
0.37996805,0.89438213
0.32318415,0.85987100
0.34864833,0.78858040
0.36766488,0.73625975
0.29927856,0.83474713
0.32118967,0.85778963
0.38512946,0.80180252
0.27414918,0.88388540
0.24595103,0.88086871
0.37894907,0.77035373
0.23284923,0.74450444
0.25556714,0.79849454
0.33595811,0.76406182
0.37201663,0.79531640
0.24196823,0.87685514
0.29785107,0.79209662
0.24857480,0.77445799
0.23810863,0.68848915
0.25776221,0.89557294
0.27010459,0.75212014
0.24718379,0.89237011
0.36396117,0.77383491
0.32605424,0.74334084
0.35156915,0.69566045
0.23177480,0.85918119
0.28105485,0.78403295
0.23166398,0.66535333
0.30851856,0.70907510
0.32079045,0.66719700
0.38328363,0.81528566
0.31773035,0.84782928
0.39323940,0.78709466
0.30213884,0.72860531
0.27717685,0.67206513
0.28416328,0.75487410
0.23578550,0.67905545
0.33965977,0.71612473
0.34579232,0.79871644
0.28130342,0.81512107
0.24280492,0.73927032
0.35064077,0.77100074
0.38487410,0.88546132
0.30637202,0.69897082
0.35725441,0.78684638
0.34299758,0.85882227
0.32576769,0.75479516
0.34490046,0.88590332
0.32147493,0.78103236
0.39863291,0.73491052
0.23960460,0.79980000
0.23234911,0.76973811
0.23897479,0.78714141
0.31417539,0.66489661
0.25209071,0.68506178
0.25815875,0.66155474
0.23539898,0.83317779
0.27665693,0.67941357
0.31259185,0.74533456
0.39022481,0.83135044
0.31955697,0.70904297
0.26919250,0.82018074
0.23073235,0.69196035
0.24739068,0.86005798
0.33213442,0.79150822
0.36104301,0.89525898
0.30853678,0.89498766
0.35774449,0.73566749
0.26777091,0.89849443
0.38011241,0.82143839
0.30065776,0.82038713
0.23938682,0.73761229
0.32030241,0.65987005
0.35535777,0.80787921
0.38438272,0.69083102
0.39068884,0.67972939
0.25750622,0.66423366
0.36432971,0.65624747
0.31323897,0.74938073
0.27036545,0.80904241
0.33229376,0.86063880
0.33077113,0.87250397
0.23041520,0.84034291
0.39401041,0.73211071
0.27670881,0.67987099
0.25846462,0.73108277
0.38701200,0.84498658
0.32092319,0.71441670
0.36558624,0.87034206
0.36097743,0.68047970
0.24542803,0.89172516
0.31647261,0.72445752
0.33608767,0.71200594
0.30452990,0.71648721
0.29414959,0.65485143
0.26656813,0.71165008
0.35083334,0.79577491
0.23092757,0.84643167
0.26908176,0.73241566
0.39268012,0.75971969
0.34424457,0.73296926
0.28540571,0.66921629
0.26038582,0.66348640
0.37922096,0.87041402
0.39544662,0.66411129
0.30158606,0.83688217
0.35713990,0.73426285
0.35410903,0.79491284
0.26248647,0.70184319
0.28953314,0.77026463
0.29457244,0.65253365
0.34978090,0.87752203
0.28855375,0.71416172
0.28023783,0.75099487
0.33582295,0.69316595
0.33166617,0.87296285
0.28456832,0.89044822
0.39431048,0.75659258
0.23170562,0.65794263
0.36315565,0.84371975
0.23290728,0.72307460
0.37903684,0.78265409
0.25848965,0.74621798
0.24719953,0.79238258
0.32218401,0.80085399
0.36277429,0.68666172
0.28738777,0.70778019
0.23119228,0.66030409
0.24324212,0.84258255
0.24576403,0.73915142
0.34348752,0.82978034
0.39675829,0.80245303
0.32688821,0.66297869
0.33928689,0.68282106
0.37670382,0.67020462
0.28572376,0.83123405
0.38641721,0.79205262
0.39074059,0.86748018
0.28045402,0.83578753
0.37338596,0.82840543
0.24192920,0.88049734
0.26997213,0.79293769
0.38453268,0.78853796
0.38080961,0.78533730
0.25077769,0.77535698
0.31836148,0.68491727
0.27787371,0.80396922
0.37538914,0.88299637
0.25008116,0.73666942
0.26354790,0.71796089
0.30238254,0.87438771
0.36411505,0.67945799
0.24103312,0.85170539
0.39199906,0.72508592
0.38937606,0.71951182
0.36102915,0.66397914
0.38087602,0.77733803
0.38683967,0.81040979
0.27634641,0.77789066
0.24207429,0.84241172
0.27397388,0.83280926
0.29557939,0.72645533
0.25417395,0.69892955
0.39355179,0.69900101
0.28579809,0.72884397
0.32759736,0.68583751
0.24899711,0.66622726
0.25874839,0.83268258
0.24365137,0.82049178
0.38807905,0.65579927
0.33862411,0.78298493
0.32023081,0.67898551
0.33662318,0.79134115
0.26847528,0.71947239
0.37526985,0.84388092
0.31917233,0.72855285
0.28621977,0.73764913
0.31622946,0.65711907
0.24165506,0.88065942
0.26934289,0.86167900
0.36848701,0.85533057
0.24794182,0.85807207
0.38617864,0.75723676
0.32394684,0.73654728
0.26516570,0.74464360
0.37352136,0.85431524
0.29221658,0.69217489
0.28126653,0.77523710
0.35212920,0.78454431
0.26513029,0.85013584
0.33739496,0.80509179
0.23735931,0.85637697
0.33426180,0.89143904
0.28646413,0.83577427
0.26891220,0.89124808
0.37761544,0.75991932
0.29262486,0.89734979
0.24045461,0.88568987
0.34003179,0.88146052
0.29603722,0.79331351
0.34587620,0.68524276
0.29864196,0.87565364
0.31830328,0.87116308
0.34979432,0.72419659
0.27931636,0.80467869
0.26708391,0.67967385
0.27033830,0.84156801
0.33240353,0.75248629
0.23069021,0.66362794
0.34463577,0.72997723
0.25023233,0.67535197
0.31755034,0.75104221
0.29695944,0.69659587
0.36927032,0.67463298
0.35312951,0.89690447
0.24023769,0.72603429
0.30531959,0.74127116
0.23762440,0.79517102
0.35607872,0.70514225
0.27504580,0.65118897
0.39922513,0.82829081
0.34996962,0.86139985
0.30733448,0.76989998
0.33316932,0.81592509
0.28119162,0.65673389
0.34681166,0.66516479
0.39197967,0.65894613
0.26835550,0.79837651
0.33065942,0.76583151
0.37787193,0.65171197
0.27013028,0.76857836
0.30574099,0.70246413
0.34638566,0.66252365
0.26570318,0.84705473
0.26285711,0.74077406
0.27864187,0.81397000
0.29254307,0.65834977
0.36846109,0.66174895
0.31733269,0.84523553
0.23258658,0.79655093
0.32432263,0.71881921
0.34131442,0.82940334
0.35858383,0.75595266
0.32265207,0.80150930
0.34353273,0.83365123
0.23129615,0.73943292
0.26536959,0.74901290
0.38510139,0.67775134
0.23491915,0.84815549
0.34053337,0.76207869
0.35393990,0.89903157
0.34311732,0.66565265
0.39087678,0.67918856
0.33005684,0.71646722
0.35440084,0.69829672
0.23456512,0.67253866
0.35545300,0.71510742
0.29823086,0.70972277
0.34929151,0.78793937
0.25978986,0.65455175
0.26045095,0.77451153
0.31959773,0.71562876
0.24584700,0.87267053
0.30154235,0.69015336
0.39058534,0.78669688
0.32624659,0.86221204
0.32380162,0.84233301
0.34899190,0.65719256
0.33335427,0.89750358
0.38154027,0.76882969
0.32001646,0.77337619
0.37829964,0.81609758
0.32153140,0.81778416
0.32986853,0.71747561
0.30147924,0.69720231
0.27714793,0.75124908
0.39039737,0.84105594
0.39980208,0.68618464
0.36385428,0.74496964
0.23535450,0.68472115
0.38005328,0.78548648
0.39822978,0.84648606
0.33553152,0.85251865
0.24637188,0.81007519
0.39262521,0.78344864
0.38550361,0.71864554
0.35777932,0.84702766
0.29809554,0.66572678
0.36352296,0.85694247
0.27107039,0.77595462
0.30521721,0.78822318
0.33036625,0.86260083
0.30420087,0.88680084
0.30665842,0.67914249
0.31679548,0.68468057
0.34139360,0.83097313
0.28055409,0.72100349
0.37360417,0.84793747
0.30159983,0.75923814
0.33559059,0.83399796
0.35658209,0.84322851
0.39273559,0.75192824
0.34892041,0.73853334
0.26000262,0.82077735
0.36714834,0.67115492
0.25056491,0.89309230
0.23544060,0.82496258
0.39411698,0.84810411
0.35426614,0.71112803
0.34079042,0.66284818
0.26086210,0.72065046
0.28851517,0.67996187
0.29344943,0.70813489
0.29813254,0.80930868
0.25153334,0.85156655
0.39417886,0.83465370
0.28147195,0.76376873
0.36939988,0.82104612
0.36178436,0.72278915
0.32628468,0.88117586
0.25403754,0.89973790
0.27928632,0.67903068
0.24849278,0.86528231
0.37824642,0.65440812
0.36234048,0.67260473
0.28112649,0.86518187
0.30286303,0.87517861
0.36372570,0.77709276
0.36044008,0.65748563
0.34250541,0.74785715
0.34296947,0.65521093
0.35651114,0.69555311
0.30319187,0.75268713
0.29821135,0.84607293
0.37428341,0.76739848
0.28564817,0.75264577
0.39294147,0.78194417
0.23096876,0.72557770
0.33722233,0.89872422
0.38036403,0.71443043
0.27877288,0.79956328
0.31238018,0.77003521
0.36907703,0.89027070
0.27989574,0.86627836
0.33727024,0.84125585
0.39905043,0.72681014
0.32061226,0.67299721
0.26612939,0.74168428
0.29736998,0.73774271
0.34090433,0.83178987
0.25592163,0.65586813
0.30385997,0.87586000
0.36181571,0.79406897
0.37340661,0.79646377
0.27979235,0.88155002
0.25513789,0.67484282
0.38265057,0.82052865
0.35924323,0.77811878
0.29006838,0.70261293
0.35184881,0.86495040
0.37844407,0.65388595
0.30371084,0.65313583
0.24341381,0.75995186
0.25085534,0.89674525
0.32308941,0.67540451
0.26796967,0.88739155
0.38573148,0.84406811
0.35488400,0.67248976
0.31156185,0.83500724
0.27473320,0.70138212
0.35678903,0.77814747
0.31870597,0.80084874
0.38461998,0.81520164
0.32007737,0.81760547
0.27641460,0.75905055
0.27556900,0.89782085
0.35457999,0.79127953
0.35815098,0.88967842
0.25653069,0.83430774
0.30221151,0.72903884
0.35591488,0.88514614
0.38798039,0.76690821
